tax	tax_name	parent_name	parent_class_order	count(*)
511437	Lentilactobacillus buchneri NRRL B-30929	Bacteria	domain	49
1432060	Dehalococcoides mccartyi CG4	Bacteria	domain	47
1097668	Burkholderia sp. YI23	Bacteria	domain	48
1208923	Candidatus Kinetoplastidibacterium blastocrithidiae (ex Strigomonas culicis)	Bacteria	domain	39
582402	Hirschia baltica ATCC 49814	Bacteria	domain	35
1028989	Pseudomonas sp. StFLB209	Bacteria	domain	40
745277	Rahnella aquatilis CIP 78.65 = ATCC 33071	Bacteria	domain	45
1833	Rhodococcus erythropolis	Bacteria	domain	50
1130804	Streptococcus pneumoniae ST556	Bacteria	domain	34
1276282	Staphylococcus pasteuri SP1	Bacteria	domain	32
1441930	Chania multitudinisentens RB-25	Bacteria	domain	49
98360	Salmonella enterica subsp. enterica serovar Dublin	Bacteria	domain	51
1340851	Pseudomonas aeruginosa RP73	Bacteria	domain	44
1028801	Neorhizobium galegae bv. officinalis bv. officinalis str. HAMBI 1141	Bacteria	domain	43
909420	Neisseria meningitidis H44/76	Bacteria	domain	42
662945	Mycoplasmoides genitalium M6320	Bacteria	domain	36
324925	Pelodictyon phaeoclathratiforme BU-1	Bacteria	domain	44
290847	Helicobacter pylori 51	Bacteria	domain	36
768492	Serratia plymuthica AS9	Bacteria	domain	48
448385	Sorangium cellulosum So ce56	Bacteria	domain	59
1201010	Staphylococcus aureus subsp. aureus SA957	Bacteria	domain	41
862966	Streptococcus intermedius C270	Bacteria	domain	38
798300	Streptococcus pyogenes MGAS15252	Bacteria	domain	35
1080228	Synechocystis sp. PCC 6803 substr. GT-I	Bacteria	domain	40
334413	Finegoldia magna ATCC 29328	Bacteria	domain	35
331111	Escherichia coli O139:H28 str. E24377A	Bacteria	domain	53
767817	Desulfoscipio gibsoniae DSM 7213	Bacteria	domain	49
235909	Geobacillus kaustophilus HTA426	Bacteria	domain	67
709032	Sulfuricurvum kujiense DSM 16994	Bacteria	domain	36
1048264	Streptococcus pyogenes HKU QMH11M0907901	Bacteria	domain	34
1144888	Rickettsia helvetica C9P9	Bacteria	domain	33
543736	Rhodococcus opacus PD630	Bacteria	domain	48
1348114	Pseudoalteromonas piratica	Bacteria	domain	35
70775	Pseudomonas plecoglossicida	Bacteria	domain	44
1536772	Paenibacillus sp. FSL R7-0273	Bacteria	domain	51
1334565	Listeria monocytogenes EGD	Bacteria	domain	45
1087440	Klebsiella pneumoniae subsp. pneumoniae KPNIH1	Bacteria	domain	47
608538	Hydrogenobacter thermophilus TK-6	Bacteria	domain	44
648996	Thermovibrio ammonificans HB-1	Bacteria	domain	44
657322	Faecalibacterium prausnitzii SL3/3	Bacteria	domain	51
589865	Desulfurivibrio alkaliphilus AHT 2	Bacteria	domain	44
633145	Dehalococcoides mccartyi GT	Bacteria	domain	47
3026968	Corynebacterium ramonii	Bacteria	domain	44
441771	Clostridium botulinum A str. Hall	Bacteria	domain	43
31964	Clavibacter sepedonicus	Bacteria	domain	45
251229	Chroococcidiopsis thermalis PCC 7203	Bacteria	domain	42
1202537	Candidatus Carsonella ruddii CS isolate Thao2000	Bacteria	domain	25
153948	Nitrosomonas sp. AL212	Bacteria	domain	38
592029	Nonlabens dokdonensis DSW-6	Bacteria	domain	38
1458279	Staphylococcus aureus USA300-ISMMS1	Bacteria	domain	42
1055530	Helicobacter pylori SNT49	Bacteria	domain	36
570508	Helicobacter pylori P12	Bacteria	domain	36
1196095	Gilliamella apicola	Bacteria	domain	37
585395	Escherichia coli O103:H2 str. 12009	Bacteria	domain	57
585057	Escherichia coli IAI39	Bacteria	domain	48
1031536	Campylobacter lari subsp. concheus LMG 11760	Bacteria	domain	34
40576	Xenorhabdus bovienii	Bacteria	domain	52
547048	Yersinia pestis biovar Medievalis str. Harbin 35	Bacteria	domain	47
360094	Xanthomonas oryzae pv. oryzae PXO99A	Bacteria	domain	47
100901	Wolbachia endosymbiont of Onchocerca ochengi	Bacteria	domain	33
126738	Thermotoga sp. RQ7	Bacteria	domain	46
670307	Hyphomicrobium denitrificans 1NES1	Bacteria	domain	47
1136179	Rhodococcus erythropolis CCM2595	Bacteria	domain	49
1010835	Mycobacterium tuberculosis BT2	Bacteria	domain	45
2098	Metamycoplasma hominis	Bacteria	domain	33
1032480	Microlunatus phosphovorus NM-1	Bacteria	domain	45
1434214	Mannheimia varigena USDA-ARS-USMARC-1312	Bacteria	domain	34
767455	Lactobacillus delbrueckii subsp. bulgaricus ND02	Bacteria	domain	44
1432061	Dehalococcoides mccartyi CG5	Bacteria	domain	47
1050221	Chlamydia psittaci NJ1	Bacteria	domain	38
1173020	Chamaesiphon minutus PCC 6605	Bacteria	domain	48
1358410	Campylobacter coli 15-537360	Bacteria	domain	35
1076588	Thiolapillus brandeum	Bacteria	domain	38
585535	Helicobacter pylori 35A	Bacteria	domain	36
1029718	Candidatus Arthromitus sp. SFB-mouse-Japan	Bacteria	domain	34
360107	Campylobacter hominis ATCC BAA-381	Bacteria	domain	36
1335307	Burkholderia pseudomallei MSHR305	Bacteria	domain	47
479434	Sphaerobacter thermophilus DSM 20745	Bacteria	domain	49
317655	Sphingopyxis alaskensis RB2256	Bacteria	domain	45
487215	Streptococcus pyogenes Alab49	Bacteria	domain	35
396588	Thioalkalivibrio sulfidiphilus HL-EbGr7	Bacteria	domain	43
1246301	Variovorax paradoxus B4	Bacteria	domain	45
570417	Wolbachia endosymbiont of Culex quinquefasciatus Pel	Bacteria	domain	32
150340	Vibrio antiquarius	Bacteria	domain	42
246194	Carboxydothermus hydrogenoformans Z-2901	Bacteria	domain	47
580331	Thermoanaerobacter italicus Ab9	Bacteria	domain	51
1198676	Streptococcus mutans GS-5	Bacteria	domain	35
187101	Sneathia vaginalis	Bacteria	domain	28
1282357	Shigella flexneri 2003036	Bacteria	domain	58
59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	Bacteria	domain	37
93222	Pandoraea sputorum	Bacteria	domain	46
169760	Paenibacillus stellifer	Bacteria	domain	51
708248	Mycoplasma suis KI3806	Bacteria	domain	31
1206780	Mycobacterium tuberculosis variant bovis BCG str. Korea 1168P	Bacteria	domain	45
1316932	Mannheimia haemolytica M42548	Bacteria	domain	38
1406860	Salmonella enterica subsp. enterica serovar Agona str. 24249	Bacteria	domain	48
1453429	Candidatus Atelocyanobacterium thalassa isolate ALOHA	Bacteria	domain	35
1306417	Burkholderia pseudomallei MSHR5858	Bacteria	domain	46
246273	Wolbachia endosymbiont of Cimex lectularius	Bacteria	domain	33
491081	Treponema pallidum subsp. pallidum DAL-1	Bacteria	domain	43
203275	Tannerella forsythia 92A2	Bacteria	domain	44
1080229	Synechocystis sp. PCC 6803 substr. PCC-N	Bacteria	domain	40
1028799	Staphylococcus aureus subsp. aureus VC40	Bacteria	domain	41
60481	Shewanella sp. MR-7	Bacteria	domain	44
1262673	Chlamydia trachomatis L2/434/Bu(f)	Bacteria	domain	37
318167	Shewanella frigidimarina NCIMB 400	Bacteria	domain	49
927704	Selenomonas ruminantium subsp. lactilytica TAM6421	Bacteria	domain	51
290317	Chlorobium phaeobacteroides DSM 266	Bacteria	domain	44
290398	Chromohalobacter israelensis DSM 3043	Bacteria	domain	47
1198232	Cycloclasticus zancles 78-ME	Bacteria	domain	36
1435356	Rhodococcus pyridinivorans SB3094	Bacteria	domain	49
278197	Pediococcus pentosaceus ATCC 25745	Bacteria	domain	44
1310114	Mycobacterium tuberculosis CAS/NITR204	Bacteria	domain	44
1458461	Candidatus Phaeomarinibacter ectocarpi	Bacteria	domain	39
767453	Limosilactobacillus fermentum F-6	Bacteria	domain	43
65093	Halothece sp. PCC 7418	Bacteria	domain	41
374930	Haemophilus influenzae PittEE	Bacteria	domain	40
86416	Clostridium pasteurianum BC1	Bacteria	domain	43
1211579	Pseudomonas putida NBRC 14164	Bacteria	domain	44
349747	Yersinia pseudotuberculosis IP 31758	Bacteria	domain	46
914127	Vibrio vulnificus MO6-24/O	Bacteria	domain	44
240016	Verrucomicrobium spinosum DSM 4136 = JCM 18804	Bacteria	domain	53
573062	Thermoanaerobacter sp. X513	Bacteria	domain	48
370552	Streptococcus pyogenes MGAS10270	Bacteria	domain	35
189423	Streptococcus pneumoniae 670-6B	Bacteria	domain	34
1328	Streptococcus anginosus	Bacteria	domain	38
1327989	Serratia sp. FS14	Bacteria	domain	48
1334564	Serratia marcescens SM39	Bacteria	domain	50
1105105	Rickettsia rickettsii str. Arizona	Bacteria	domain	33
1125847	Pseudorhizobium banfieldiae	Bacteria	domain	43
386415	Clostridium novyi NT	Bacteria	domain	39
930166	Pseudomonas brassicacearum	Bacteria	domain	41
1408206	Pediococcus pentosaceus SL4	Bacteria	domain	43
318586	Paracoccus denitrificans PD1222	Bacteria	domain	43
1536769	Paenibacillus sp. FSL P4-0081	Bacteria	domain	52
693986	Methylobacterium oryzae CBMB20	Bacteria	domain	46
380749	Hydrogenobaculum sp. Y04AAS1	Bacteria	domain	43
985081	Helicobacter pylori 2017	Bacteria	domain	36
381764	Fervidobacterium nodosum Rt17-B1	Bacteria	domain	43
504474	Corynebacterium urealyticum DSM 7109	Bacteria	domain	45
645127	Corynebacterium kroppenstedtii DSM 44385	Bacteria	domain	46
1249651	Ehrlichia chaffeensis str. Heartland	Bacteria	domain	36
1203460	Streptomyces hygroscopicus subsp. jinggangensis TL01	Bacteria	domain	54
400092	Pontibacter korlensis	Bacteria	domain	34
665571	Winmispira thermophila DSM 6192	Bacteria	domain	46
1105096	Rickettsia prowazekii str. BuV67-CWPP	Bacteria	domain	33
1262456	Ralstonia pseudosolanacearum FQY_4	Bacteria	domain	42
264730	Pseudomonas savastanoi pv. phaseolicola 1448A	Bacteria	domain	37
1127134	Nocardia cyriacigeorgica GUH-2	Bacteria	domain	47
583345	Methylotenera mobilis JLW8	Bacteria	domain	38
882094	Listeria monocytogenes L312	Bacteria	domain	45
272622	Lactococcus cremoris subsp. cremoris SK11	Bacteria	domain	40
1416753	Ensifer adhaerens OV14	Bacteria	domain	45
484770	Pelosinus sp. UFO1	Bacteria	domain	65
768704	Desulfosporosinus meridiei DSM 13257	Bacteria	domain	51
525146	Desulfovibrio desulfuricans ATCC 27774	Bacteria	domain	46
1204414	Corynebacterium glutamicum K051	Bacteria	domain	46
700015	Coriobacterium glomerans PW2	Bacteria	domain	45
931276	Clostridium saccharoperbutylacetonicum N1-4(HMT)	Bacteria	domain	41
33014	Clavibacter michiganensis subsp. insidiosus	Bacteria	domain	46
511995	Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2	Bacteria	domain	35
349101	Cereibacter sphaeroides ATCC 17029	Bacteria	domain	44
1105114	Rickettsia montanensis str. OSU 85-930	Bacteria	domain	33
373994	Rivularia sp. PCC 7116	Bacteria	domain	44
1069534	Ligilactobacillus ruminis ATCC 27782	Bacteria	domain	47
221027	Treponema putidum	Bacteria	domain	43
1276227	Spiroplasma chrysopicola DF-1	Bacteria	domain	32
205918	Pseudomonas syringae pv. syringae B728a	Bacteria	domain	38
1276648	Cutibacterium acnes hdn-1	Bacteria	domain	45
699036	Clostridioides difficile CF5	Bacteria	domain	32
1536773	Paenibacillus sp. FSL R7-0331	Bacteria	domain	53
323261	Nitrosococcus oceani ATCC 19707	Bacteria	domain	44
164757	Mycobacterium sp. JLS	Bacteria	domain	47
754503	Mesomycoplasma hyopneumoniae 7422	Bacteria	domain	30
187303	Methylocystis hydrogenophila	Bacteria	domain	45
595537	Variovorax paradoxus EPS	Bacteria	domain	52
1284663	Lactiplantibacillus plantarum ZJ316	Bacteria	domain	46
1392499	Klebsiella pneumoniae subsp. pneumoniae 1158	Bacteria	domain	45
376686	Flavobacterium johnsoniae UW101	Bacteria	domain	36
1158600	Enterococcus faecium ATCC 8459 = NRRL B-2354	Bacteria	domain	37
706194	Candidatus Karelsulcia muelleri CARI	Bacteria	domain	30
160799	Paenibacillus borealis	Bacteria	domain	53
545776	Treponema paraluiscuniculi Cuniculi A	Bacteria	domain	43
765912	Thioflavicoccus mobilis 8321	Bacteria	domain	45
1314	Streptococcus pyogenes	Bacteria	domain	37
1302863	Streptococcus cristatus AS 1.3089	Bacteria	domain	35
1367847	Paracoccus aminophilus JCM 7686	Bacteria	domain	44
497965	Gloeothece verrucosa PCC 7822	Bacteria	domain	42
443906	Clavibacter michiganensis subsp. michiganensis NCPPB 382	Bacteria	domain	45
204669	Candidatus Koribacter versatilis Ellin345	Bacteria	domain	46
638303	Thermocrinis albus DSM 14484	Bacteria	domain	44
406817	Xenorhabdus nematophila ATCC 19061	Bacteria	domain	47
2902295	Vibrio campbellii ATCC BAA-1116	Bacteria	domain	47
1291379	Treponema pedis str. T A4	Bacteria	domain	44
1255043	Thioalkalivibrio nitratireducens DSM 14787	Bacteria	domain	45
469371	Thermobispora bispora DSM 43833	Bacteria	domain	48
1150621	Sulfurospirillum multivorans DSM 12446	Bacteria	domain	42
69328	Pseudomonas sp. VLB120	Bacteria	domain	43
246195	Dichelobacter nodosus VCS1703A	Bacteria	domain	37
391616	Octadecabacter arcticus 238	Bacteria	domain	39
1216962	Helicobacter heilmannii ASB1.4	Bacteria	domain	37
326424	Frankia alni ACN14a	Bacteria	domain	44
591946	Escherichia coli LF82	Bacteria	domain	48
474186	Enterococcus faecalis OG1RF	Bacteria	domain	38
1333850	Enterobacter cloacae ECNIH2	Bacteria	domain	49
1117941	Lactococcus lactis subsp. lactis NCDO 2118	Bacteria	domain	46
525897	Desulfomicrobium baculatum DSM 4028	Bacteria	domain	49
717608	[Clostridium] cf. saccharolyticum K10	Bacteria	domain	39
395019	Burkholderia multivorans ATCC 17616	Bacteria	domain	45
663917	Geobacter sulfurreducens KN400	Bacteria	domain	44
401053	Terriglobus saanensis SP1PR4	Bacteria	domain	47
171101	Streptococcus pneumoniae R6	Bacteria	domain	34
1412585	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20090530	Bacteria	domain	47
369723	Salinispora tropica CNB-440	Bacteria	domain	47
1147786	Pseudomonas mandelii JR-1	Bacteria	domain	43
1192197	Pelosinus fermentans JBW45	Bacteria	domain	54
926562	Owenweeksia hongkongensis DSM 17368	Bacteria	domain	33
28072	Nostoc sp. PCC 7524	Bacteria	domain	60
572418	Mycobacterium tuberculosis variant africanum GM041182	Bacteria	domain	45
886377	Allomuricauda ruestringensis DSM 13258	Bacteria	domain	34
439375	Brucella anthropi ATCC 49188	Bacteria	domain	46
393011	Francisella tularensis subsp. holarctica OSU18	Bacteria	domain	34
880071	Bernardetia litoralis DSM 6794	Bacteria	domain	34
469008	Escherichia coli BL21(DE3)	Bacteria	domain	46
1454006	Siansivirga zeaxanthinifaciens CC-SAMT-1	Bacteria	domain	32
869303	Streptococcus pneumoniae SPN034156	Bacteria	domain	36
64471	Synechococcus sp. CC9311	Bacteria	domain	42
1280380	Synechococcus sp. KORDI-100	Bacteria	domain	42
215689	Erwinia sp. Ejp617	Bacteria	domain	42
1421338	Enterobacter asburiae L1	Bacteria	domain	47
502558	Eggerthella sp. YY7918	Bacteria	domain	47
399726	Thermoanaerobacter sp. X514	Bacteria	domain	47
315277	Chlamydia trachomatis A/HAR-13	Bacteria	domain	37
1234367	Chlamydia pecorum PV3056/3	Bacteria	domain	38
1053648	Candidatus Tremblaya princeps PCVAL	Bacteria	domain	7
360106	Campylobacter fetus subsp. fetus 82-40	Bacteria	domain	37
521460	Caldicellulosiruptor bescii DSM 6725	Bacteria	domain	43
1435984	Burkholderia pseudomallei MSHR62	Bacteria	domain	46
864803	Clostridium beijerinckii ATCC 35702	Bacteria	domain	40
401472	Corynebacterium ureicelerivorans	Bacteria	domain	46
203124	Trichodesmium erythraeum IMS101	Bacteria	domain	35
545694	Treponema primitia ZAS-2	Bacteria	domain	47
858215	Thermoanaerobacterium xylanolyticum LX-11	Bacteria	domain	48
65058	Corynebacterium ulcerans	Bacteria	domain	47
936153	Enterococcus faecalis 62	Bacteria	domain	42
1305849	Enterococcus faecium Aus0085	Bacteria	domain	43
1080230	Synechocystis sp. PCC 6803 substr. PCC-P	Bacteria	domain	40
1005041	Streptococcus suis SS12	Bacteria	domain	36
218494	Streptococcus suis P1/7	Bacteria	domain	34
1434306	Streptomyces noursei ZPM	Bacteria	domain	53
1105098	Rickettsia prowazekii str. GvV257	Bacteria	domain	33
335284	Psychrobacter cryohalolentis K5	Bacteria	domain	35
1352355	Pseudomonas aeruginosa c7447m	Bacteria	domain	44
1280938	Pseudomonas aeruginosa B136-33	Bacteria	domain	44
471857	Saccharomonospora viridis DSM 43017	Bacteria	domain	46
564419	Chlamydia trachomatis 70s	Bacteria	domain	37
1218356	Chlamydia psittaci WS/RT/E30	Bacteria	domain	38
1434773	Chlamydia muridarum str. Nigg CM972	Bacteria	domain	37
289377	Thermodesulfobacterium commune DSM 2178	Bacteria	domain	46
349746	Yersinia pestis Angola	Bacteria	domain	46
289376	Thermodesulfovibrio yellowstonii DSM 11347	Bacteria	domain	47
1394889	Thermosynechococcus sp. NK55a	Bacteria	domain	41
1403449	Streptococcus equi subsp. zooepidemicus CY	Bacteria	domain	36
176279	Staphylococcus epidermidis RP62A	Bacteria	domain	43
295319	Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150	Bacteria	domain	51
1142394	Phycisphaera mikurensis NBRC 102666	Bacteria	domain	45
1499686	Pseudomonas saudiphocaensis	Bacteria	domain	42
478434	Mycobacterium tuberculosis KZN 1435	Bacteria	domain	45
1112856	Mycoplasmoides pneumoniae 309	Bacteria	domain	34
2110	Mycoplasmopsis agalactiae	Bacteria	domain	34
297245	Legionella pneumophila str. Lens	Bacteria	domain	40
390333	Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002	Bacteria	domain	47
321967	Lacticaseibacillus paracasei ATCC 334	Bacteria	domain	47
546269	Filifactor alocis ATCC 35896	Bacteria	domain	36
566546	Escherichia coli W	Bacteria	domain	47
316401	Escherichia coli ETEC H10407	Bacteria	domain	53
251221	Gloeobacter violaceus PCC 7421	Bacteria	domain	44
231023	Pseudomonas putida ND6	Bacteria	domain	42
1311760	Mannheimia haemolytica D174	Bacteria	domain	40
314260	Parvularcula bermudensis HTCC2503	Bacteria	domain	43
1185650	Mycobacteroides abscessus subsp. abscessus	Bacteria	domain	49
1316930	Mycoplasmopsis bovis CQ-W70	Bacteria	domain	34
313624	Nodularia spumigena CCY9414	Bacteria	domain	42
1415773	Mycoplasma ovis str. Michigan	Bacteria	domain	31
1191523	Melioribacter roseus P3M-2	Bacteria	domain	43
405566	Lactobacillus helveticus DPC 4571	Bacteria	domain	45
72407	Klebsiella pneumoniae subsp. pneumoniae	Bacteria	domain	51
281310	Haemophilus influenzae 86-028NP	Bacteria	domain	39
685727	Prescottella equi 103S	Bacteria	domain	50
431946	Escherichia coli SE15	Bacteria	domain	46
590409	Dickeya parazeae Ech586	Bacteria	domain	48
558173	Corynebacterium doosanense CAU 212 = DSM 45436	Bacteria	domain	47
1778540	Dickeya fangzhongdai	Bacteria	domain	47
452471	Candidatus Amoebophilus asiaticus 5a2	Bacteria	domain	34
1295010	Campylobacter jejuni subsp. jejuni R14	Bacteria	domain	35
1367491	Campylobacter coli 76339	Bacteria	domain	34
1249659	Burkholderia pseudomallei MSHR520	Bacteria	domain	47
637387	Mycoplasmopsis fermentans JER	Bacteria	domain	36
935599	Neisseria meningitidis G2136	Bacteria	domain	43
926550	Caldilinea aerophila DSM 14535 = NBRC 104270	Bacteria	domain	46
222891	Ehrlichia sennetsu str. Miyayama	Bacteria	domain	32
1310115	Mycobacterium tuberculosis EAI5/NITR206	Bacteria	domain	44
272633	Malacoplasma penetrans HF-2	Bacteria	domain	29
349215	Micavibrio aeruginosavorus EPB	Bacteria	domain	39
314315	Latilactobacillus sakei subsp. sakei 23K	Bacteria	domain	42
515620	Lachnospira eligens ATCC 27750	Bacteria	domain	33
1042878	Cupriavidus necator N-1	Bacteria	domain	49
1071765	Chlamydia trachomatis G/SotonG1	Bacteria	domain	37
471472	Chlamydia trachomatis L2/434/Bu	Bacteria	domain	37
632335	Caldicellulosiruptor acetigenus I77R1B	Bacteria	domain	44
441772	Clostridium botulinum F str. Langeland	Bacteria	domain	43
717960	Faecalitalea cylindroides T2-87	Bacteria	domain	36
119857	Francisella tularensis subsp. holarctica	Bacteria	domain	34
866895	Halobacillus halophilus DSM 2266	Bacteria	domain	46
637386	Yersinia pestis Z176003	Bacteria	domain	47
1308548	Xanthomonas citri subsp. citri UI6	Bacteria	domain	47
316278	Synechococcus sp. RCC307	Bacteria	domain	42
362257	Streptomyces vietnamensis	Bacteria	domain	54
370554	Streptococcus pyogenes MGAS10750	Bacteria	domain	34
1515612	Sphingopyxis fribergensis	Bacteria	domain	45
425104	Shewanella sediminis HAW-EB3	Bacteria	domain	45
1637999	Verrucomicrobia bacterium IMCC26134	Bacteria	domain	45
738	Glaesserella parasuis	Bacteria	domain	45
172045	Elizabethkingia miricola	Bacteria	domain	35
255470	Dehalococcoides mccartyi CBDB1	Bacteria	domain	47
1071754	Chlamydia trachomatis A/5291	Bacteria	domain	37
1041809	Candidatus Arthromitus sp. SFB-mouse-Yit	Bacteria	domain	35
360109	Campylobacter jejuni subsp. doylei 269.97	Bacteria	domain	35
